timestamp,threshold,avg_ms,p90_ms,med_ms,rolling_p90_ms,min_ms,max_ms,count
2026-01-08T03:10:55.900Z,0.99,46,48,13,48,0,16739,1125
2026-01-08T03:10:55.900Z,0.995,50,48,13,48,0,16739,1126
2026-01-08T03:11:55.902Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:11:55.902Z,0.95,176,46,8,46,0,8995,69
2026-01-08T03:11:55.902Z,0.98,65,46,12,46,0,16739,469
2026-01-08T03:11:55.902Z,0.985,65,46,12,46,0,16739,479
2026-01-08T03:11:55.902Z,0.99,46,48,13,48,0,16739,1128
2026-01-08T03:11:55.902Z,0.995,50,48,13,48,0,16739,1129
2026-01-08T03:12:55.901Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:12:55.901Z,0.95,176,46,8,46,0,8995,69
2026-01-08T03:12:55.901Z,0.98,65,46,12,46,0,16739,470
2026-01-08T03:12:55.901Z,0.985,65,46,12,46,0,16739,480
2026-01-08T03:12:55.901Z,0.99,56,48,13,48,0,16739,1131
2026-01-08T03:12:55.901Z,0.995,60,48,13,48,0,16739,1132
2026-01-08T03:13:55.902Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:13:55.902Z,0.95,176,46,8,46,0,8995,69
2026-01-08T03:13:55.902Z,0.98,65,46,12,46,0,16739,470
2026-01-08T03:13:55.902Z,0.985,65,46,12,46,0,16739,480
2026-01-08T03:13:55.902Z,0.99,56,48,13,48,0,16739,1131
2026-01-08T03:13:55.902Z,0.995,60,48,13,48,0,16739,1132
2026-01-08T03:14:55.904Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:14:55.904Z,0.95,176,46,8,46,0,8995,69
2026-01-08T03:14:55.904Z,0.98,65,46,12,46,0,16739,470
2026-01-08T03:14:55.904Z,0.985,65,46,12,46,0,16739,480
2026-01-08T03:14:55.904Z,0.99,56,48,13,48,0,16739,1131
2026-01-08T03:14:55.904Z,0.995,61,49,13,49,0,16739,1133
2026-01-08T03:15:55.905Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:15:55.905Z,0.95,176,46,8,46,0,8995,69
2026-01-08T03:15:55.905Z,0.98,65,46,12,46,0,16739,470
2026-01-08T03:15:55.905Z,0.985,65,46,12,46,0,16739,480
2026-01-08T03:15:55.905Z,0.99,56,48,13,48,0,16739,1133
2026-01-08T03:15:55.905Z,0.995,61,49,13,49,0,16739,1135
2026-01-08T03:16:55.909Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:16:55.909Z,0.95,176,46,8,46,0,8995,69
2026-01-08T03:16:55.909Z,0.98,64,46,12,46,0,16739,472
2026-01-08T03:16:55.909Z,0.985,65,46,12,46,0,16739,482
2026-01-08T03:16:55.909Z,0.99,56,48,13,48,0,16739,1138
2026-01-08T03:16:55.909Z,0.995,61,49,13,49,0,16739,1140
2026-01-08T03:17:55.906Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:17:55.906Z,0.95,176,46,8,46,0,8995,69
2026-01-08T03:17:55.906Z,0.98,64,46,12,46,0,16739,474
2026-01-08T03:17:55.906Z,0.985,65,46,12,46,0,16739,484
2026-01-08T03:17:55.906Z,0.99,56,49,13,49,0,16739,1147
2026-01-08T03:17:55.906Z,0.995,61,49,13,49,0,16739,1149
2026-01-08T03:18:55.907Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:18:55.907Z,0.95,176,46,8,46,0,8995,69
2026-01-08T03:18:55.907Z,0.98,64,46,12,46,0,16739,477
2026-01-08T03:18:55.907Z,0.985,65,46,12,46,0,16739,487
2026-01-08T03:18:55.907Z,0.99,56,49,13,49,0,16739,1153
2026-01-08T03:18:55.907Z,0.995,61,49,13,49,0,16739,1155
2026-01-08T03:19:55.908Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:19:55.908Z,0.95,176,46,8,46,0,8995,69
2026-01-08T03:19:55.908Z,0.98,64,46,12,46,0,16739,480
2026-01-08T03:19:55.908Z,0.985,64,46,12,46,0,16739,490
2026-01-08T03:19:55.908Z,0.99,56,49,13,49,0,16739,1157
2026-01-08T03:19:55.908Z,0.995,61,50,13,50,0,16739,1159
2026-01-08T03:20:55.908Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:20:55.908Z,0.95,174,49,9,49,0,8995,70
2026-01-08T03:20:55.908Z,0.98,63,46,12,46,0,16739,483
2026-01-08T03:20:55.908Z,0.985,64,46,12,46,0,16739,493
2026-01-08T03:20:55.908Z,0.99,55,49,13,49,0,16739,1164
2026-01-08T03:20:55.908Z,0.995,61,50,13,50,0,16739,1166
2026-01-08T03:21:55.910Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:21:55.910Z,0.95,174,49,9,49,0,8995,70
2026-01-08T03:21:55.910Z,0.98,63,46,12,46,0,16739,484
2026-01-08T03:21:55.910Z,0.985,64,46,12,46,0,16739,494
2026-01-08T03:21:55.910Z,0.99,55,49,13,49,0,16739,1170
2026-01-08T03:21:55.910Z,0.995,60,50,13,50,0,16739,1172
2026-01-08T03:22:55.911Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:22:55.911Z,0.95,174,49,9,49,0,8995,70
2026-01-08T03:22:55.911Z,0.98,63,46,12,46,0,16739,484
2026-01-08T03:22:55.911Z,0.985,64,46,12,46,0,16739,494
2026-01-08T03:22:55.911Z,0.99,55,49,13,49,0,16739,1172
2026-01-08T03:22:55.911Z,0.995,60,50,13,50,0,16739,1174
2026-01-08T03:23:55.913Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:23:55.913Z,0.95,174,49,9,49,0,8995,70
2026-01-08T03:23:55.913Z,0.98,63,46,12,46,0,16739,484
2026-01-08T03:23:55.913Z,0.985,64,46,12,46,0,16739,494
2026-01-08T03:23:55.913Z,0.99,55,49,13,49,0,16739,1174
2026-01-08T03:23:55.913Z,0.995,60,50,13,50,0,16739,1176
2026-01-08T03:24:55.916Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:24:55.916Z,0.95,174,49,9,49,0,8995,70
2026-01-08T03:24:55.916Z,0.98,63,46,12,46,0,16739,486
2026-01-08T03:24:55.916Z,0.985,64,46,12,46,0,16739,496
2026-01-08T03:24:55.916Z,0.99,55,49,13,49,0,16739,1179
2026-01-08T03:24:55.916Z,0.995,60,50,13,50,0,16739,1181
2026-01-08T03:25:55.918Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:25:55.918Z,0.95,174,49,9,49,0,8995,70
2026-01-08T03:25:55.918Z,0.98,63,46,12,46,0,16739,487
2026-01-08T03:25:55.918Z,0.985,63,46,12,46,0,16739,497
2026-01-08T03:25:55.918Z,0.99,55,49,13,49,0,16739,1180
2026-01-08T03:25:55.918Z,0.995,60,50,13,50,0,16739,1182
2026-01-08T03:26:55.919Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:26:55.919Z,0.95,174,49,9,49,0,8995,70
2026-01-08T03:26:55.919Z,0.98,63,46,12,46,0,16739,487
2026-01-08T03:26:55.919Z,0.985,63,46,12,46,0,16739,497
2026-01-08T03:26:55.919Z,0.99,55,49,13,49,0,16739,1180
2026-01-08T03:26:55.919Z,0.995,60,50,13,50,0,16739,1182
2026-01-08T03:27:55.920Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:27:55.920Z,0.95,174,49,9,49,0,8995,70
2026-01-08T03:27:55.920Z,0.98,63,46,12,46,0,16739,487
2026-01-08T03:27:55.920Z,0.985,63,46,12,46,0,16739,497
2026-01-08T03:27:55.920Z,0.99,55,49,13,49,0,16739,1180
2026-01-08T03:27:55.920Z,0.995,60,50,13,50,0,16739,1182
2026-01-08T03:28:55.920Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:28:55.920Z,0.95,174,49,9,49,0,8995,70
2026-01-08T03:28:55.920Z,0.98,63,46,12,46,0,16739,487
2026-01-08T03:28:55.920Z,0.985,63,46,12,46,0,16739,497
2026-01-08T03:28:55.920Z,0.99,55,49,13,49,0,16739,1181
2026-01-08T03:28:55.920Z,0.995,60,50,13,50,0,16739,1183
2026-01-08T03:29:55.922Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:29:55.922Z,0.95,174,49,9,49,0,8995,70
2026-01-08T03:29:55.922Z,0.98,63,46,12,46,0,16739,487
2026-01-08T03:29:55.922Z,0.985,63,46,12,46,0,16739,497
2026-01-08T03:29:55.922Z,0.99,55,49,13,49,0,16739,1181
2026-01-08T03:29:55.922Z,0.995,60,50,13,50,0,16739,1183
2026-01-08T03:30:55.923Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:30:55.923Z,0.95,174,49,9,49,0,8995,70
2026-01-08T03:30:55.923Z,0.98,62,46,12,46,0,16739,493
2026-01-08T03:30:55.923Z,0.985,63,46,12,46,0,16739,503
2026-01-08T03:30:55.923Z,0.99,54,50,12,50,0,16739,1195
2026-01-08T03:30:55.923Z,0.995,59,50,13,50,0,16739,1197
2026-01-08T03:31:55.925Z,0.9,12,24,6,24,1,40,8
2026-01-08T03:31:55.925Z,0.95,174,49,9,49,0,8995,70
2026-01-08T03:31:55.925Z,0.98,62,46,12,46,0,16739,495
2026-01-08T03:31:55.925Z,0.985,63,46,12,46,0,16739,505
2026-01-08T03:31:55.925Z,0.99,54,50,13,50,0,16739,1202
2026-01-08T03:31:55.925Z,0.995,59,50,13,50,0,16739,1204
2026-01-08T03:32:55.926Z,0.9,11,24,6,24,0,40,9
2026-01-08T03:32:55.926Z,0.95,170,46,9,46,0,8995,72
2026-01-08T03:32:55.926Z,0.98,62,47,12,47,0,16739,500
2026-01-08T03:32:55.926Z,0.985,63,49,12,49,0,16739,510
2026-01-08T03:32:55.926Z,0.99,54,50,13,50,0,16739,1212
2026-01-08T03:32:55.926Z,0.995,59,51,13,51,0,16739,1214
2026-01-08T03:33:55.927Z,0.9,11,24,6,24,0,40,9
2026-01-08T03:33:55.927Z,0.95,168,46,9,46,0,8995,73
2026-01-08T03:33:55.927Z,0.98,62,46,12,46,0,16739,504
2026-01-08T03:33:55.927Z,0.985,62,47,12,47,0,16739,514
2026-01-08T03:33:55.927Z,0.99,54,50,13,50,0,16739,1219
2026-01-08T03:33:55.927Z,0.995,59,50,13,50,0,16739,1221
2026-01-08T03:34:55.929Z,0.9,11,24,6,24,0,40,9
2026-01-08T03:34:55.929Z,0.95,168,46,9,46,0,8995,73
2026-01-08T03:34:55.929Z,0.98,61,46,12,46,0,16739,507
2026-01-08T03:34:55.929Z,0.985,62,47,12,47,0,16739,518
2026-01-08T03:34:55.929Z,0.99,53,50,13,50,0,16739,1227
2026-01-08T03:34:55.929Z,0.995,58,50,13,50,0,16739,1229
2026-01-08T03:35:55.931Z,0.9,11,24,6,24,0,40,9
2026-01-08T03:35:55.931Z,0.95,168,46,9,46,0,8995,73
2026-01-08T03:35:55.931Z,0.98,61,46,12,46,0,16739,511
2026-01-08T03:35:55.931Z,0.985,61,46,12,46,0,16739,522
2026-01-08T03:35:55.931Z,0.99,53,50,13,50,0,16739,1235
2026-01-08T03:35:55.931Z,0.995,58,50,13,50,0,16739,1237
2026-01-08T03:36:55.934Z,0.9,11,24,6,24,0,40,9
2026-01-08T03:36:55.934Z,0.95,168,46,9,46,0,8995,73
2026-01-08T03:36:55.934Z,0.98,60,46,12,46,0,16739,517
2026-01-08T03:36:55.934Z,0.985,61,46,12,46,0,16739,529
2026-01-08T03:36:55.934Z,0.99,53,50,13,50,0,16739,1248
2026-01-08T03:36:55.934Z,0.995,58,50,13,50,0,16739,1250
2026-01-08T03:37:55.932Z,0.9,11,24,6,24,0,40,9
2026-01-08T03:37:55.932Z,0.95,168,46,9,46,0,8995,73
2026-01-08T03:37:55.932Z,0.98,60,46,12,46,0,16739,521
2026-01-08T03:37:55.932Z,0.985,61,46,12,46,0,16739,533
2026-01-08T03:37:55.932Z,0.99,53,49,13,49,0,16739,1253
2026-01-08T03:37:55.932Z,0.995,58,50,13,50,0,16739,1255
2026-01-08T03:38:55.935Z,0.9,11,24,6,24,0,40,9
2026-01-08T03:38:55.935Z,0.95,168,46,9,46,0,8995,73
2026-01-08T03:38:55.935Z,0.98,60,46,12,46,0,16739,523
2026-01-08T03:38:55.935Z,0.985,60,46,12,46,0,16739,535
2026-01-08T03:38:55.935Z,0.99,53,49,13,49,0,16739,1256
2026-01-08T03:38:55.935Z,0.995,57,50,13,50,0,16739,1258
2026-01-08T03:39:55.935Z,0.9,11,24,6,24,0,40,9
2026-01-08T03:39:55.935Z,0.95,168,46,9,46,0,8995,73
2026-01-08T03:39:55.935Z,0.98,60,46,12,46,0,16739,525
2026-01-08T03:39:55.935Z,0.985,60,46,12,46,0,16739,537
2026-01-08T03:39:55.935Z,0.99,53,50,13,50,0,16739,1259
2026-01-08T03:39:55.935Z,0.995,58,50,13,50,0,16739,1261
2026-01-08T03:40:55.937Z,0.9,11,24,6,24,0,40,9
2026-01-08T03:40:55.937Z,0.95,168,46,9,46,0,8995,73
2026-01-08T03:40:55.937Z,0.98,60,46,12,46,0,16739,525
2026-01-08T03:40:55.937Z,0.985,60,46,12,46,0,16739,537
2026-01-08T03:40:55.937Z,0.99,53,50,13,50,0,16739,1262
2026-01-08T03:40:55.937Z,0.995,58,51,13,51,0,16739,1264
2026-01-08T03:41:55.938Z,0.9,11,24,6,24,0,40,9
2026-01-08T03:41:55.938Z,0.95,166,46,10,46,0,8995,74
2026-01-08T03:41:55.938Z,0.98,60,46,12,46,0,16739,528
2026-01-08T03:41:55.938Z,0.985,60,46,12,46,0,16739,540
2026-01-08T03:41:55.938Z,0.99,53,50,13,50,0,16739,1275
2026-01-08T03:41:55.938Z,0.995,57,51,13,51,0,16739,1277
2026-01-08T03:42:55.938Z,0.9,11,24,6,24,0,40,9
2026-01-08T03:42:55.938Z,0.95,166,46,10,46,0,8995,74
2026-01-08T03:42:55.938Z,0.98,58,46,11,46,0,16739,549
2026-01-08T03:42:55.938Z,0.985,58,46,12,46,0,16739,561
2026-01-08T03:42:55.938Z,0.99,52,51,13,51,0,16739,1304
2026-01-08T03:42:55.938Z,0.995,57,51,13,51,0,16739,1306
2026-01-08T03:43:55.939Z,0.9,11,24,6,24,0,40,9
2026-01-08T03:43:55.939Z,0.95,174,49,10,49,0,8995,76
2026-01-08T03:43:55.939Z,0.98,59,46,11,46,0,16739,560
2026-01-08T03:43:55.939Z,0.985,59,46,12,46,0,16739,572
2026-01-08T03:43:55.939Z,0.99,52,51,13,51,0,16739,1329
2026-01-08T03:43:55.939Z,0.995,57,52,13,52,0,16739,1331
2026-01-08T03:44:55.940Z,0.9,11,24,6,24,0,40,9
2026-01-08T03:44:55.940Z,0.95,172,49,9,49,0,8995,77
2026-01-08T03:44:55.940Z,0.98,59,46,11,46,0,16739,561
2026-01-08T03:44:55.940Z,0.985,59,46,12,46,0,16739,573
2026-01-08T03:44:55.940Z,0.99,52,51,13,51,0,16739,1330
2026-01-08T03:44:55.940Z,0.995,57,52,13,52,0,16739,1332
2026-01-08T03:45:55.941Z,0.9,11,24,6,24,0,40,9
2026-01-08T03:45:55.941Z,0.95,172,49,9,49,0,8995,77
2026-01-08T03:45:55.941Z,0.98,59,46,11,46,0,16739,561
2026-01-08T03:45:55.941Z,0.985,59,46,12,46,0,16739,573
2026-01-08T03:45:55.941Z,0.99,52,51,13,51,0,16739,1330
2026-01-08T03:45:55.941Z,0.995,57,52,13,52,0,16739,1332
2026-01-08T03:46:55.943Z,0.9,11,24,6,24,0,40,9
2026-01-08T03:46:55.943Z,0.95,172,49,9,49,0,8995,77
2026-01-08T03:46:55.943Z,0.98,59,46,11,46,0,16739,561
2026-01-08T03:46:55.943Z,0.985,59,46,12,46,0,16739,573
2026-01-08T03:46:55.943Z,0.99,52,51,13,51,0,16739,1330
2026-01-08T03:46:55.943Z,0.995,57,52,13,52,0,16739,1332
2026-01-08T03:47:55.945Z,0.9,14,40,6,40,0,43,10
2026-01-08T03:47:55.945Z,0.95,170,49,10,49,0,8995,78
2026-01-08T03:47:55.945Z,0.98,59,46,11,46,0,16739,562
2026-01-08T03:47:55.945Z,0.985,59,46,12,46,0,16739,574
2026-01-08T03:47:55.945Z,0.99,52,51,13,51,0,16739,1335
2026-01-08T03:47:55.945Z,0.995,57,52,13,52,0,16739,1337
2026-01-08T03:48:55.946Z,0.9,14,40,6,40,0,43,10
2026-01-08T03:48:55.946Z,0.95,168,49,11,49,0,8995,79
2026-01-08T03:48:55.946Z,0.98,58,46,11,46,0,16739,568
2026-01-08T03:48:55.946Z,0.985,59,46,12,46,0,16739,580
2026-01-08T03:48:55.946Z,0.99,52,51,13,51,0,16739,1353
2026-01-08T03:48:55.946Z,0.995,56,52,13,52,0,16739,1355
2026-01-08T03:49:55.947Z,0.9,14,40,6,40,0,43,10
2026-01-08T03:49:55.947Z,0.95,168,49,11,49,0,8995,79
2026-01-08T03:49:55.947Z,0.98,58,46,11,46,0,16739,571
2026-01-08T03:49:55.947Z,0.985,58,46,11,46,0,16739,583
2026-01-08T03:49:55.947Z,0.99,51,51,13,51,0,16739,1363
2026-01-08T03:49:55.947Z,0.995,56,52,13,52,0,16739,1365
2026-01-08T03:50:55.948Z,0.9,14,40,6,40,0,43,10
2026-01-08T03:50:55.948Z,0.95,162,46,9,46,0,8995,82
2026-01-08T03:50:55.948Z,0.98,57,46,11,46,0,16739,577
2026-01-08T03:50:55.948Z,0.985,58,46,11,46,0,16739,589
2026-01-08T03:50:55.948Z,0.99,51,51,12,51,0,16739,1378
2026-01-08T03:50:55.948Z,0.995,55,51,13,51,0,16739,1380
2026-01-08T03:51:55.950Z,0.9,14,40,6,40,0,43,10
2026-01-08T03:51:55.950Z,0.95,162,46,9,46,0,8995,82
2026-01-08T03:51:55.950Z,0.98,57,46,11,46,0,16739,579
2026-01-08T03:51:55.950Z,0.985,58,46,11,46,0,16739,591
2026-01-08T03:51:55.950Z,0.99,51,51,13,51,0,16739,1385
2026-01-08T03:51:55.950Z,0.995,55,51,13,51,0,16739,1387
2026-01-08T03:52:55.952Z,0.9,14,40,6,40,0,43,10
2026-01-08T03:52:55.952Z,0.95,160,46,8,46,0,8995,83
2026-01-08T03:52:55.952Z,0.98,57,46,11,46,0,16739,585
2026-01-08T03:52:55.952Z,0.985,57,46,11,46,0,16739,597
2026-01-08T03:52:55.952Z,0.99,50,50,12,50,0,16739,1397
2026-01-08T03:52:55.952Z,0.995,55,51,12,51,0,16739,1399
2026-01-08T03:53:55.953Z,0.9,14,40,6,40,0,43,10
2026-01-08T03:53:55.953Z,0.95,158,46,8,46,0,8995,84
2026-01-08T03:53:55.953Z,0.98,57,46,11,46,0,16739,587
2026-01-08T03:53:55.953Z,0.985,57,46,11,46,0,16739,599
2026-01-08T03:53:55.953Z,0.99,50,50,12,50,0,16739,1405
2026-01-08T03:53:55.953Z,0.995,55,51,12,51,0,16739,1407
2026-01-08T03:54:55.953Z,0.9,14,40,6,40,0,43,10
2026-01-08T03:54:55.953Z,0.95,157,46,8,46,0,8995,85
2026-01-08T03:54:55.953Z,0.98,56,46,11,46,0,16739,592
2026-01-08T03:54:55.953Z,0.985,57,46,11,46,0,16739,604
2026-01-08T03:54:55.953Z,0.99,50,49,12,49,0,16739,1421
2026-01-08T03:54:55.953Z,0.995,54,51,12,51,0,16739,1423
2026-01-08T03:55:55.952Z,0.9,14,40,6,40,0,43,10
2026-01-08T03:55:55.952Z,0.95,152,46,9,46,0,8995,88
2026-01-08T03:55:55.952Z,0.98,55,46,11,46,0,16739,601
2026-01-08T03:55:55.952Z,0.985,56,46,11,46,0,16739,613
2026-01-08T03:55:55.952Z,0.99,49,48,11,48,0,16739,1445
2026-01-08T03:55:55.952Z,0.995,54,48,12,48,0,16739,1447
2026-01-08T03:56:55.953Z,0.9,14,40,6,40,0,43,10
2026-01-08T03:56:55.953Z,0.95,152,46,9,46,0,8995,88
2026-01-08T03:56:55.953Z,0.98,55,46,11,46,0,16739,605
2026-01-08T03:56:55.953Z,0.985,56,46,11,46,0,16739,617
2026-01-08T03:56:55.953Z,0.99,49,47,11,47,0,16739,1453
2026-01-08T03:56:55.953Z,0.995,53,48,11,48,0,16739,1455
2026-01-08T03:57:55.954Z,0.9,14,40,6,40,0,43,10
2026-01-08T03:57:55.954Z,0.95,149,46,9,46,0,8995,90
2026-01-08T03:57:55.954Z,0.98,55,46,11,46,0,16739,614
2026-01-08T03:57:55.954Z,0.985,55,46,11,46,0,16739,626
2026-01-08T03:57:55.954Z,0.99,49,48,11,48,0,16739,1479
2026-01-08T03:57:55.954Z,0.995,53,48,11,48,0,16739,1481
2026-01-08T03:58:55.954Z,0.9,14,40,6,40,0,43,10
2026-01-08T03:58:55.954Z,0.95,146,45,9,45,0,8995,92
2026-01-08T03:58:55.954Z,0.98,54,45,11,45,0,16739,628
2026-01-08T03:58:55.954Z,0.985,54,46,11,46,0,16739,640
2026-01-08T03:58:55.954Z,0.99,48,49,11,49,0,16739,1504
2026-01-08T03:58:55.954Z,0.995,52,49,11,49,0,16739,1506
2026-01-08T03:59:55.956Z,0.9,14,40,6,40,0,43,10
2026-01-08T03:59:55.956Z,0.95,146,45,9,45,0,8995,92
2026-01-08T03:59:55.956Z,0.98,53,45,11,45,0,16739,637
2026-01-08T03:59:55.956Z,0.985,54,46,11,46,0,16739,649
2026-01-08T03:59:55.956Z,0.99,48,48,11,48,0,16739,1515
2026-01-08T03:59:55.956Z,0.995,52,49,11,49,0,16739,1517
2026-01-08T04:00:55.957Z,0.9,13,40,6,40,0,43,11
2026-01-08T04:00:55.957Z,0.95,144,45,9,45,0,8995,93
2026-01-08T04:00:55.957Z,0.98,53,45,11,45,0,16739,647
2026-01-08T04:00:55.957Z,0.985,53,46,11,46,0,16739,659
2026-01-08T04:00:55.957Z,0.99,48,48,11,48,0,16739,1529
2026-01-08T04:00:55.957Z,0.995,52,49,11,49,0,16739,1531
2026-01-08T04:01:55.959Z,0.9,13,40,6,40,0,43,11
2026-01-08T04:01:55.959Z,0.95,144,45,9,45,0,8995,93
2026-01-08T04:01:55.959Z,0.98,53,45,11,45,0,16739,650
2026-01-08T04:01:55.959Z,0.985,53,45,11,45,0,16739,662
2026-01-08T04:01:55.959Z,0.99,48,49,11,49,0,16739,1541
2026-01-08T04:01:55.959Z,0.995,52,49,11,49,0,16739,1543
2026-01-08T04:02:55.960Z,0.9,13,40,6,40,0,43,11
2026-01-08T04:02:55.960Z,0.95,144,45,9,45,0,8995,93
2026-01-08T04:02:55.960Z,0.98,52,45,11,45,0,16739,653
2026-01-08T04:02:55.960Z,0.985,53,45,11,45,0,16739,665
2026-01-08T04:02:55.960Z,0.99,47,49,11,49,0,16739,1549
2026-01-08T04:02:55.960Z,0.995,51,49,11,49,0,16739,1551
2026-01-08T04:03:55.959Z,0.9,13,40,6,40,0,43,11
2026-01-08T04:03:55.959Z,0.95,144,45,9,45,0,8995,93
2026-01-08T04:03:55.959Z,0.98,52,45,11,45,0,16739,656
2026-01-08T04:03:55.959Z,0.985,53,45,11,45,0,16739,668
2026-01-08T04:03:55.959Z,0.99,47,49,11,49,0,16739,1556
2026-01-08T04:03:55.959Z,0.995,51,49,11,49,0,16739,1558
2026-01-08T04:04:55.960Z,0.9,13,40,6,40,0,43,11
2026-01-08T04:04:55.960Z,0.95,144,45,9,45,0,8995,93
2026-01-08T04:04:55.960Z,0.98,52,45,11,45,0,16739,659
2026-01-08T04:04:55.960Z,0.985,53,45,11,45,0,16739,671
2026-01-08T04:04:55.960Z,0.99,47,49,11,49,0,16739,1561
2026-01-08T04:04:55.960Z,0.995,51,49,11,49,0,16739,1563
2026-01-08T04:05:55.962Z,0.9,13,40,6,40,0,43,11
2026-01-08T04:05:55.962Z,0.95,144,45,9,45,0,8995,93
2026-01-08T04:05:55.962Z,0.98,52,44,11,44,0,16739,666
2026-01-08T04:05:55.962Z,0.985,52,45,11,45,0,16739,678
2026-01-08T04:05:55.962Z,0.99,47,49,11,49,0,16739,1575
2026-01-08T04:05:55.962Z,0.995,51,49,11,49,0,16739,1577
2026-01-08T04:06:55.965Z,0.9,13,40,6,40,0,43,11
2026-01-08T04:06:55.965Z,0.95,143,45,9,45,0,8995,94
2026-01-08T04:06:55.965Z,0.98,51,44,11,44,0,16739,668
2026-01-08T04:06:55.965Z,0.985,52,45,11,45,0,16739,680
2026-01-08T04:06:55.965Z,0.99,47,49,11,49,0,16739,1580
2026-01-08T04:06:55.965Z,0.995,51,49,11,49,0,16739,1582
2026-01-08T04:07:55.964Z,0.9,13,40,6,40,0,43,11
2026-01-08T04:07:55.964Z,0.95,143,45,9,45,0,8995,94
2026-01-08T04:07:55.964Z,0.98,52,44,11,44,0,16739,676
2026-01-08T04:07:55.964Z,0.985,52,45,11,45,0,16739,688
2026-01-08T04:07:55.964Z,0.99,47,48,11,48,0,16739,1589
2026-01-08T04:07:55.964Z,0.995,51,49,11,49,0,16739,1591
2026-01-08T04:08:55.965Z,0.9,13,40,6,40,0,43,11
2026-01-08T04:08:55.965Z,0.95,143,45,9,45,0,8995,94
2026-01-08T04:08:55.965Z,0.98,51,44,11,44,0,16739,684
2026-01-08T04:08:55.965Z,0.985,52,44,11,44,0,16739,696
2026-01-08T04:08:55.965Z,0.99,47,46,11,46,0,16739,1602
2026-01-08T04:08:55.965Z,0.995,51,47,11,47,0,16739,1604
2026-01-08T04:09:55.965Z,0.9,13,40,6,40,0,43,11
2026-01-08T04:09:55.965Z,0.95,139,45,9,45,0,8995,97
2026-01-08T04:09:55.965Z,0.98,51,44,11,44,0,16739,692
2026-01-08T04:09:55.965Z,0.985,51,44,11,44,0,16739,705
2026-01-08T04:09:55.965Z,0.99,47,46,11,46,0,16739,1621
2026-01-08T04:09:55.965Z,0.995,51,46,11,46,0,16739,1623
2026-01-08T04:10:55.965Z,0.9,13,40,6,40,0,43,11
2026-01-08T04:10:55.965Z,0.95,138,45,9,45,0,8995,98
2026-01-08T04:10:55.965Z,0.98,51,44,11,44,0,16739,700
2026-01-08T04:10:55.965Z,0.985,51,44,11,44,0,16739,714
2026-01-08T04:10:55.965Z,0.99,47,46,11,46,0,16739,1643
2026-01-08T04:10:55.965Z,0.995,50,47,11,47,0,16739,1645
2026-01-08T04:11:55.966Z,0.9,13,40,6,40,0,43,11
2026-01-08T04:11:55.966Z,0.95,135,45,9,45,0,8995,100
2026-01-08T04:11:55.966Z,0.98,50,44,11,44,0,16739,708
2026-01-08T04:11:55.966Z,0.985,51,44,11,44,0,16739,722
2026-01-08T04:11:55.966Z,0.99,46,46,11,46,0,16739,1666
2026-01-08T04:11:55.966Z,0.995,50,46,11,46,0,16739,1668
2026-01-08T04:12:55.968Z,0.9,13,40,6,40,0,43,11
2026-01-08T04:12:55.968Z,0.95,134,45,9,45,0,8995,101
2026-01-08T04:12:55.968Z,0.98,50,44,11,44,0,16739,714
2026-01-08T04:12:55.968Z,0.985,50,44,11,44,0,16739,728
2026-01-08T04:12:55.968Z,0.99,46,46,11,46,0,16739,1679
2026-01-08T04:12:55.968Z,0.995,50,46,11,46,0,16739,1681
2026-01-08T04:13:55.969Z,0.9,13,40,6,40,0,43,11
2026-01-08T04:13:55.969Z,0.95,134,45,9,45,0,8995,101
2026-01-08T04:13:55.969Z,0.98,50,44,11,44,0,16739,715
2026-01-08T04:13:55.969Z,0.985,50,44,11,44,0,16739,729
2026-01-08T04:13:55.969Z,0.99,46,46,11,46,0,16739,1680
2026-01-08T04:13:55.969Z,0.995,50,46,11,46,0,16739,1682
2026-01-08T04:14:55.975Z,0.9,13,40,6,40,0,43,11
2026-01-08T04:14:55.975Z,0.95,134,45,9,45,0,8995,101
2026-01-08T04:14:55.975Z,0.98,50,44,11,44,0,16739,715
2026-01-08T04:14:55.975Z,0.985,50,44,11,44,0,16739,729
2026-01-08T04:14:55.975Z,0.99,46,46,11,46,0,16739,1680
